,Exchanges,id,Cash Ratio,Current Ratio,TT Liabilities on Equity,TT Liabilities on Asset,ST Liabilities on TT Liabilities,ST Liabilities on Equity,ST Liabilities on Asset,TT Debt on TT Liabilities,TT Debt on Equity,TT Debt on Asset,ST Debt on TT Liabilities,ST Debt on ST Liabilities,ST Debt on TT Debt,ST Debt on Equity,ST Debt on Asset,ROE,ROA,Gross Profit Margin,EBITDA Margin,Operating Profit Margin,Income Aft Tax Margin,Asset Turnover Ratio,Inflation,GDP,Industry,Industry_year
861,HOSE,SHA_2017,0.1188296628002861,1.516821533,0.971831756354806,0.4928573410093398,0.9642362948819344,0.9370754519961612,0.4752309364002079,0.7905514002136602,0.7682829557583927,0.389629061040515,0.7555763997686458,0.7836008702215073,0.955758726838556,0.7342931396474042,0.3723913753193847,0.1034490087171757,0.0524634053507765,14.599070867,7.765993344,4.270291771,4.006349655,1.502995879,4.4,281.35,sx_giadung,sx_giadung_2017
862,HOSE,STK_2017,0.0140856851511934,0.837227522,1.5409878152087673,0.6064522647394749,0.6103510867358539,0.9405435876593804,0.3701487988371583,0.53963883703284,0.8315768724810362,0.3272651948599422,0.1502927413182563,0.2462398193177947,0.2785061619075244,0.2315992830857562,0.0911453733463606,0.1279333508473841,0.0503478804902782,10.887361176,13.774597409,5.250118327,5.008183387,0.993757524,4.4,281.35,sx_giadung,sx_giadung_2017
863,HOSE,ADS_2017,0.1746516002831336,1.176120638,2.8094137801126857,0.7374924180716149,0.8083444346900271,2.270973993895561,0.5961478917742807,0.6435197309527728,1.807913199913128,0.4745909224571555,0.4691650316417088,0.5804023773870823,0.7290608338412242,1.318078705041221,0.3460056536600895,0.1409680281063224,0.037005176188304,8.103782201,9.256155194,4.806153691,4.183206414,1.061812079,4.4,281.35,sx_giadung,sx_giadung_2017
864,HOSE,TVT_2017,0.0534681768699207,1.097384039,1.4755476998121424,0.5960489874317974,0.8060603438336886,1.189380486253584,0.4804514517509965,0.1126284060491307,0.1661885854793029,0.0671320473816417,0.0,0.0,0.0,0.0,0.0,0.1382459466606101,0.0558445901370032,10.979019355,9.376622667,4.143486922,3.5693819,1.512965179,4.4,281.35,sx_giadung,sx_giadung_2017
865,HOSE,MSH_2017,0.0420533302707752,1.168721512,2.1521956542152085,0.6827608087515854,0.8819162161376074,1.898056247753279,0.6021378289812508,0.492508677953362,1.0599750363545033,0.3362656232766115,0.3744248940909693,0.4245583506002196,0.7602401964710669,0.805835629892574,0.2556426435062769,0.2653353876591586,0.084174783790576,17.184517512,10.333903255,7.116906808,6.105831961,1.435391639,4.4,281.35,sx_giadung,sx_giadung_2017
866,HNX,TDT_2017,0.1434785511047627,1.286810011,1.2179177611936178,0.5491266549658588,0.8896580561965645,1.0835303480307854,0.4885349524626474,0.1103419438904921,0.1343874132688599,0.0605917025510164,0.0,0.0,0.0,0.0,0.0,0.1317059368944551,0.0593826963284585,21.106403127,15.063368053,6.136423496,5.735405035,1.1319839,4.4,281.35,sx_giadung,sx_giadung_2017
867,HOSE,TCM_2017,0.0373718841921419,0.987737952,1.8532791400286683,0.6495260537333694,0.8249667570171075,1.5288936819969043,0.5358374021465372,0.6007595962038336,1.1133752278166107,0.3902090097647285,0.451867794677682,0.5477406099507978,0.7521607603657261,0.8374371579269054,0.2934999054861952,0.1802616448106821,0.0631770100167196,15.670623284,10.867192844,6.010904434,6.002239508,1.09603618,4.4,281.35,sx_giadung,sx_giadung_2017
868,HOSE,GIL_2017,0.1401673311988339,1.217042946,1.6600957114463282,0.6240736768658883,0.9957311966739358,1.6530090893517213,0.6214096290783742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256699179320744,0.0964999786353174,16.286655043,9.050487122,7.965724145,6.613956841,1.684003967,4.4,281.35,sx_giadung,sx_giadung_2017
869,HOSE,SAV_2017,0.0425314730706132,1.141823768,0.9952503969895722,0.4988097726937947,0.9770428694237092,0.9724023036697772,0.4873585316093333,0.4129912764468648,0.4110297318369723,0.2060040847289807,0.4129912764468648,0.422695144063085,1.0,0.4110297318369723,0.2060040847289807,0.0658496103293974,0.0330031811690157,12.117621496,4.33829199,2.332750353,2.926416292,1.177740922,4.4,281.35,sx_giadung,sx_giadung_2017
870,HOSE,TTF_2017,0.0177361553273647,1.18698611,4.084406070776639,0.8033201939244294,0.8399317815796605,3.430622467722204,0.6747341616618644,0.1493865416322949,0.6101552975352725,0.120005225593755,0.0,0.0,0.0,0.0,0.0,0.0131020128618842,0.0025769013488435,20.24950735,13.78644815,0.151911258,0.171944942,0.351772205,4.4,281.35,sx_giadung,sx_giadung_2017
871,HNX,TNG_2017,0.0077848034638116,0.840830908,2.5369539532652934,0.7172708457013396,0.8274450308708009,2.0991899421774014,0.5935021970640705,0.172554969129199,0.4377640110878922,0.1237686486372691,0.0,0.0,0.0,0.0,0.0,0.1827762133305252,0.0516761642208509,17.560801457,12.933290698,5.799455942,4.621666281,1.222328321,4.4,281.35,sx_giadung,sx_giadung_2017
872,HOSE,GMC_2017,0.1790806811977795,1.211654533,1.842831673093024,0.6482380545126398,0.9187672854340546,1.6931334537995744,0.5955799176596308,0.5834320284535552,1.0751670211311215,0.3782028430650957,0.522986288964588,0.569226067640744,0.8963962611905543,0.9637756978973232,0.3390196144951897,0.1862248431343979,0.0655068131169839,16.260071864,6.017972788,3.861800224,3.649700194,1.79159572,4.4,281.35,sx_giadung,sx_giadung_2017
873,HOSE,KMR_2017,0.1594545136455114,2.040314779,0.3535642558346159,0.2612098053823101,0.9472688482426024,0.3349204054042095,0.2474359114941752,0.6961360425120896,0.2461288218304415,0.1818375601841945,0.643404890802286,0.6792209962313733,0.9242516570187674,0.2274849714168625,0.1680636663084916,0.0134200614087763,0.009914609780138,20.761529967,19.107355997,2.49297416,2.099978595,0.503188049,4.4,281.35,sx_giadung,sx_giadung_2017
874,HOSE,GDT_2017,0.0081835219707055,3.359289231,0.3675230191194925,0.2687508831523214,0.9634869658500548,0.3541036385714914,0.2589379729779527,0.37809374464456,0.1389581545419631,0.1016130277875937,0.37809374464456,0.3924222724808526,1.0,0.1389581545419631,0.1016130277875937,0.3951897985469457,0.288982191174666,34.854916528,26.284985545,28.584126762,27.963674292,1.01327434,4.4,281.35,sx_giadung,sx_giadung_2017
876,HOSE,EVE_2018,0.2193111184702502,5.45714608,0.6393149296566576,0.3899890851299435,0.3709116055547041,0.2371293270140435,0.1446514777143575,0.6893319555813253,0.4407002106925611,0.2688319387079959,0.0899961918881604,0.2426351468662453,0.1305556650311752,0.0575359090863463,0.0350975325396425,0.0838433868622066,0.0511453811256187,32.274795396,11.450107207,8.001749022,6.454740658,0.853564501,3.6,310.11,sx_giadung,sx_giadung_2018
877,HOSE,SHA_2018,0.0665156230511974,1.471532727,1.0945085251571849,0.5225610266136521,0.9611653181222956,1.05200363477027,0.5022675353834243,0.8675052526835655,0.9494918946808004,0.4533244354350597,0.8294114239243429,0.8629227545836305,0.9560880713501364,0.9077978743479532,0.4334180851709956,0.1019990952605372,0.0486983433275271,17.032710753,10.276918932,4.884717619,4.472162615,1.133665837,3.6,310.11,sx_giadung,sx_giadung_2018
878,HOSE,STK_2018,0.0238622313703257,0.932932544,1.3314750276168077,0.5710869779196467,0.7122824427738362,0.9483862851632608,0.4067752276689338,0.5191210001854843,0.6911966480584325,0.2964632431705526,0.2317580183934476,0.3253737625357071,0.4464431573961357,0.3085800139408322,0.1323539863329599,0.1961956342513738,0.0841508624057284,13.909939007,16.122376861,8.40403105,7.407566591,1.175069215,3.6,310.11,sx_giadung,sx_giadung_2018
879,HOSE,ADS_2018,0.0260097214442066,1.142735819,3.18711108617016,0.7611718486994636,0.8580036584200051,2.7345529717249533,0.6530882308704584,0.6021780526820754,1.919208347551401,0.4583609816062583,0.4930741922544707,0.5746760953938774,0.8188179394090157,1.5714822244386202,0.3753141944643302,0.1235043293315487,0.0294963106518663,7.062778365,8.036376012,2.931950383,3.068900692,1.122076683,3.6,310.11,sx_giadung,sx_giadung_2018
880,HOSE,TVT_2018,0.0775370101170524,1.156175925,1.424613406609606,0.5875631153098656,0.8224388402974111,1.1716573980041487,0.4832347271569799,0.5900782113583878,0.840633330849376,0.3467081921422076,0.4928289555530442,0.5992286981179378,0.8351926000089527,0.7020907372462765,0.2895681164396539,0.1461291905769041,0.0602690681238292,11.366896136,11.606917282,5.355854034,4.395022049,1.474865966,3.6,310.11,sx_giadung,sx_giadung_2018
881,HOSE,SVD_2018,0.0193949331990561,1.1087236927,2.710092610871684,0.7304649492927211,0.3784629368241033,1.0256696085757993,0.2764539099563929,0.7777173650634307,2.107686084405,0.5680952756351276,0.2371880493159347,0.6267140748478938,0.3049797522479001,0.6428015798381833,0.1732575564164037,0.0057046123223271,0.0015375929715638,5.8520349822,4.8327913459,0.5544541292,0.440857279,0.5869770484,3.6,310.11,sx_giadung,sx_giadung_2018
882,HOSE,MSH_2018,0.0328119449312904,1.255012098,1.7209262210824736,0.6324780906424602,0.9368371190739064,1.612227563097649,0.5925289523148474,0.4500824578661443,0.7745587033910956,0.2846672935828445,0.3869195769400507,0.4130062409595098,0.8596637575577796,0.6658600454062709,0.2447181552552317,0.3960767927623853,0.1455668991298014,20.083943436,14.309498347,11.398802622,9.360726125,1.605638298,3.6,310.11,sx_giadung,sx_giadung_2018
883,HNX,TDT_2018,0.1045104287354204,1.275788155,1.3752206255896513,0.5789864784658694,0.9554758950846176,1.3139901581740996,0.5532076237540671,0.7508945812489907,1.0326457157771165,0.4347578092964567,0.7063704762645713,0.73928654809446,0.94070525198043,0.9714152482666236,0.4089789545446831,0.1958796701224713,0.0824679897152055,21.26725894,14.30465799,7.725292074,7.225562077,1.243195863,3.6,310.11,sx_giadung,sx_giadung_2018
884,HOSE,TCM_2018,0.0314841633065753,1.112903289,1.5612391568238626,0.6095639888485578,0.8593726916847432,1.3416862965633416,0.5238426458508738,0.5739227491658548,0.8960306689897324,0.3498426402724687,0.4617020609678855,0.5372547503956046,0.8044672591196778,0.7208273363693413,0.2814369499431843,0.2043833337760785,0.0797986135859953,18.535476018,11.189507291,6.785147562,7.111820769,1.165742821,3.6,310.11,sx_giadung,sx_giadung_2018
885,HOSE,GIL_2018,0.107927245315889,1.313381499,1.6025910733368816,0.615767528661671,0.9970201730366444,1.5978156292453194,0.6139326479766061,0.6115206036619822,0.980017460590274,0.376554530842632,0.6115206036619822,0.6133482753909197,1.0,0.980017460590274,0.376554530842632,0.2303935987095792,0.088524701813963,16.674115652,9.98045291,9.07360462,7.24021452,1.353488133,3.6,310.11,sx_giadung,sx_giadung_2018
886,HOSE,SAV_2018,0.0093699831709575,1.257184785,0.9879595202091588,0.4969716486506791,0.9771007333899993,0.9653359717560006,0.4855913623706155,0.4027911458778997,0.397941347226027,0.200175779828836,0.4027911458778997,0.412230931892188,1.0,0.397941347226027,0.200175779828836,0.0707891676911017,0.0356089583170455,11.019033135,4.854915933,2.846284621,2.567177877,1.408618099,3.6,310.11,sx_giadung,sx_giadung_2018
888,HNX,TNG_2018,0.0092524678566261,1.001352871,2.268544975488477,0.6940534679833152,0.7620472601090376,1.728738483005118,0.5289015436458611,0.7297579124352941,1.6554886455780466,0.5064910099139804,0.4918051725443317,0.6453735854571038,0.6739292088017461,1.1156821530946874,0.3413390855765261,0.2270098876785119,0.0694528878696125,17.741348153,12.194763826,6.067901059,4.989360901,1.498777618,3.6,310.11,sx_giadung,sx_giadung_2018
889,HOSE,GMC_2018,0.2086582467160725,1.277431302,1.6571915134082704,0.6236628052761838,0.9667808538331948,1.6021410262979718,0.6029452593889145,0.5301038411368026,0.8784835867570353,0.3306060486510588,0.5083759749906502,0.5258440658759299,0.959012056770694,0.8424763513751606,0.317055186697684,0.3179571188297637,0.1196590901428603,17.831196694,8.457157921,6.812485482,5.905086526,2.125008346,3.6,310.11,sx_giadung,sx_giadung_2018
890,HOSE,KMR_2018,0.0582605560725744,1.687123698,0.529864311617038,0.3463472594226224,0.9827924895935152,0.5207466659608628,0.3403874853518501,0.6027498345580876,0.3193756261654046,0.2087607533166327,0.5855423241516027,0.5957944635838479,0.9714516546999954,0.3102579805092295,0.2028009792458604,0.0062957307736946,0.0041152216741628,16.726483964,16.904732453,0.954637441,0.885752297,0.49401907,3.6,310.11,sx_giadung,sx_giadung_2018
891,HOSE,GDT_2018,0.2076677749922588,3.642007764,0.3293278715865795,0.2477401389343449,0.95802206409072,0.3155033672999784,0.2373405192600028,0.3232810283568756,0.1064654529930905,0.0800896868799702,0.3232810283568756,0.3374463287165613,1.0,0.1064654529930905,0.0800896868799702,0.3467655143079385,0.2608577776257341,35.842907783,26.686421868,28.557399691,23.010989534,1.122771997,3.6,310.11,sx_giadung,sx_giadung_2018
892,HNX,MHL_2018,0.03320206868469,1.150725973,2.4852689868320272,0.7130780999176305,0.7558617421413187,1.8785197460766463,0.5389884548865617,0.2441382578586812,0.6067492407553808,0.1740896450310689,0.0,0.0,0.0,0.0,0.0,0.0293487883904494,0.0084208101301031,8.108858744,3.511752034,0.392912096,0.444232432,2.098097797,3.6,310.11,sx_giadung,sx_giadung_2018
894,HOSE,EVE_2019,0.1485881793883563,5.098447158,0.6383462882425027,0.3896284276551043,0.4037445865390077,0.2577288582151795,0.1573103684274537,0.7541966394742894,0.4814386254133816,0.293856450781131,0.1910885186193039,0.4732906025003558,0.2533669717124458,0.121980646586391,0.0744535190525825,0.076596860978794,0.0467525464723099,34.227379264,11.442313927,9.288616883,7.158770282,0.663330746,2.4,334.37,sx_giadung,sx_giadung_2019
895,HOSE,SHA_2019,0.1448020004416669,1.4392377038,1.197383128797872,0.5449132256935674,0.9767919896628384,1.1695942487671882,0.532266873918815,0.859144066802019,1.0287246107955297,0.4681589647765779,0.8366172959442736,0.8564948369745033,0.97377998437259,1.0017514354241694,0.455883829404024,0.0839678432019741,0.0382126549082547,15.5154704672,8.500908268,3.9135626018,3.5710115433,1.120172789,2.4,334.37,sx_giadung,sx_giadung_2019
896,HOSE,STK_2019,0.0170283545358674,1.067991816,0.9123217386887624,0.4770754419778346,0.8335435557733041,0.7604599060759143,0.3976631602783249,0.5318656625488348,0.4852326060054037,0.2537400460333192,0.3657859520044247,0.4388324394939072,0.687741243252076,0.333714475720601,0.1745074947217939,0.1979683577595459,0.1035225159837844,15.887520279,18.226250449,11.134684216,9.619779149,1.063774869,2.4,334.37,sx_giadung,sx_giadung_2019
897,HOSE,ADS_2019,0.023951185488135,1.118123639,3.750691467649418,0.7895043265154856,0.8893357391186343,3.3356239685879503,0.702134413759009,0.5675561739613935,2.128728099088747,0.4480880548830957,0.4848165058515759,0.5451445213840699,0.8542176582587124,1.8183971318731096,0.3827647289359394,0.021502800059527,0.004526246380333,3.331292026,4.898142488,0.411620957,0.48572656,0.989523232,2.4,334.37,sx_giadung,sx_giadung_2019
898,HOSE,TVT_2019,0.0815078616209194,0.992009133,2.1558238729070167,0.6831255354314686,0.8676299216379537,1.8704572979155445,0.5927001547752903,0.6739304508178972,1.4528753545522106,0.460379100058547,0.6056329246421298,0.6980313951123155,0.8986579014305112,1.3056379171619996,0.4137233159210812,0.1649712567833715,0.0522751786624285,10.139339093,11.19274929,4.795903793,4.162243389,1.333422963,2.4,334.37,sx_giadung,sx_giadung_2019
899,HOSE,SVD_2019,0.1741498884432321,1.8432965383,1.2366084871156051,0.5528944803164594,0.4894680312453882,0.6052803216098134,0.2706241727669394,0.8846003964706719,1.093904357981462,0.489090676494386,0.3740684277160602,0.764234646263396,0.4228671264544951,0.4625761924756703,0.2068203689448661,0.0535342447288792,0.0239354563120839,9.2447132575,11.3118306339,3.5483609549,2.7693350115,1.0581879857,2.4,334.37,sx_giadung,sx_giadung_2019
900,HOSE,MSH_2019,0.0859137649263969,1.5287423,1.207939671163712,0.5470890744614675,0.9043221310463636,1.0923665776022118,0.494744757689177,0.350892639432771,0.4238571394901884,0.1919695293426161,0.3075516634154958,0.3400908292044529,0.8764836558346241,0.3715038551719666,0.1682581548870683,0.3870610147708117,0.1753041624397319,21.047038305,14.297083041,12.365882133,10.197687694,1.727598405,2.4,334.37,sx_giadung,sx_giadung_2019
901,HNX,TDT_2019,0.2677507855719178,1.311299682,1.1985806885520942,0.545161109996196,0.8272149487677892,0.991483862874682,0.4509654196756944,0.8111029280628658,0.9721723060042092,0.4421817725839166,0.638317876830655,0.77164693140699,0.7869751849560346,0.7650754803267973,0.347986082263415,0.1687016671364181,0.0767320790270693,22.049452613,14.164859285,8.430152689,7.165040645,1.235185726,2.4,334.37,sx_giadung,sx_giadung_2019
902,HOSE,TCM_2019,0.0369053999809506,1.220155524,1.06254639702633,0.5151624218287905,0.8841992254796736,0.9395027012868988,0.4555062143772493,0.6054090593409465,0.6432752147298223,0.3118839972071718,0.5234993189163646,0.5920603681058065,0.8647034774904929,0.556242315160321,0.2696871769586767,0.1522323957128353,0.0738079860566123,15.88052052,11.170159161,7.373140943,5.9504815,1.181239164,2.4,334.37,sx_giadung,sx_giadung_2019
903,HOSE,GIL_2019,0.2210075885302598,1.45744318,1.2716464030564651,0.5597906440686292,0.9968382483338284,1.2676257729228202,0.5580207250670378,0.5448733116183209,0.6928861868409022,0.3050149820466267,0.5448733116183209,0.5466015299162656,1.0,0.6928861868409022,0.3050149820466267,0.1920982374104915,0.0845634413670359,14.948994507,8.81494782,7.718462581,6.323697877,1.35689603,2.4,334.37,sx_giadung,sx_giadung_2019
904,HOSE,SAV_2019,0.0746871658882846,1.34915246,0.8978396673059206,0.4730850992264685,0.9771597520499254,0.8773327866852408,0.4622797182586504,0.2474548157649765,0.2221747494596744,0.1170671860702414,0.2474548157649765,0.2532388539804835,1.0,0.2221747494596744,0.1170671860702414,0.0934656190019127,0.0492484273639439,14.5722896659,6.3365407893,4.8390662022,2.9143657307,1.6996782761,2.4,334.37,sx_giadung,sx_giadung_2019
905,HNX,TNG_2019,0.1220629822837059,1.126894923,1.8380529974639792,0.6476457624668822,0.7214882135872905,1.326133573619051,0.4672687841996095,0.7392150576756539,1.3587164525312438,0.4787494996553491,0.4607032712629444,0.6385458037800716,0.6232330719987682,0.8467970286863157,0.2983725213880765,0.2157182085063779,0.0760092248802749,17.0613192727,11.1893365371,6.20693808,4.9891576268,1.6405301236,2.4,334.37,sx_giadung,sx_giadung_2019
906,HOSE,GMC_2019,0.40014498848905,1.531857001,1.1295388747154522,0.530414771069338,0.9813177985349464,1.1084366018954082,0.5205054554561803,0.4553456243833517,0.514330584172576,0.2415220451147202,0.4553456243833517,0.4640144355510087,1.0,0.514330584172576,0.2415220451147202,0.2161947201386198,0.1015218471498941,16.765100069,9.737417218,7.839194121,5.976128579,1.713785284,2.4,334.37,sx_giadung,sx_giadung_2019
907,HOSE,KMR_2019,0.0424013188326521,1.627924133,0.657451978967384,0.3966642698010387,0.9752961388239846,0.6412103765490772,0.3868651307463884,0.540985420673989,0.3556719354146168,0.2145895868646556,0.5162815594979736,0.5293587649393421,0.954335440047094,0.33943033299631,0.2047904478100052,0.0070541172657297,0.0042560009914281,13.597160083,13.7454303563,0.1646413,0.777403333,0.571007563,2.4,334.37,sx_giadung,sx_giadung_2019
